Record ID	PHI_MolConn_ID	IdentifierTypeOfProteinID	ProteinID	IdentifierTypeOfGeneLocusID	GeneLocusID	Genomic sequence providing strain	Gene_name	Genome location	Specific modification/s to the targeted protein or promoter	Accession ID for the modified genetic element  	Known interacting protein(s) in the pathogen	Interacting protein - locus ID 	Multiple_mutation	Pathogen_NCBI_species_Taxonomy ID	Pathogen_species	Pathogen_NCBI_strain_Taxonomy_ID	Experimental_strain	Disease_name	Host_descripton	Host_NCBI_Taxonomy_ID	Experimental_host_species	Host_strain_genotype_or cultivar_taxonomy_ID_NCBI	HostGenotype_definedGene of interest	HostGenotype_definedGene of interest _AccessionID	tissue_type	Function	GO_annotation	Database	Pathway_secretion_systems	Phenotype_of_mutant	Mating_defect_prior_to_penetration	Pre_penetration_defect	Penetration_defect	Post_penetration_defect	Disease_development_macroscopically_visible	Vegetative_spores	Sexual_spores	In_vitro_growth	Spore_germination	Inducer	ChemicalAccession (Chebi/CAS)	Tested Host_target	TestedHostTarget_AccessionID	Interaction phenotype	Host_response	Experimental_evidence	Transient Assay Experimental Evidence	Species_Expert	Entered_by	Literature_ID	Literature_source	DOI	Comments
Record 4431	PHI:3189	Uniprot	G3CK64	Genbank	AEN25695	RK126	Um05305	no data found	no data found	no data found	no data found	no data found	PHI:3181;PHI:3182;PHI:3183;PHI:3184;PHI:3185;PHI:3186;PHI:3187;PHI:3188;PHI:3190;PHI:3191;PHI:3192;PHI:3193;PHI:3194;PHI:3195;PHI:3196;PHI:3197;PHI:3198;PHI:3199;PHI:3200;PHI:3201;PHI:3202;PHI:3203;PHI:3204	5270	Ustilago maydis	no data found	SG200	smut disease	Monocots	4577	Zea mays (related: Maize)	Early Golden Bantam	no data found	no data found	leaf	Part of the largest Effector Gene Cluster	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	24992561	Pubmed	10.1371/journal.ppat.1003866	no data found
Record 4432	PHI:3190	Uniprot	G0X809	Genbank	AEK86905	RK124	Um05306	no data found	no data found	no data found	no data found	no data found	PHI:3181;PHI:3182;PHI:3183;PHI:3184;PHI:3185;PHI:3186;PHI:3187;PHI:3188;PHI:3189;PHI:3191;PHI:3192;PHI:3193;PHI:3194;PHI:3195;PHI:3196;PHI:3197;PHI:3198;PHI:3199;PHI:3200;PHI:3201;PHI:3202;PHI:3203;PHI:3204	5270	Ustilago maydis	no data found	SG200	smut disease	Monocots	4577	Zea mays (related: Maize)	Early Golden Bantam	no data found	no data found	leaf	Part of the largest Effector Gene Cluster	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	24992561	Pubmed	10.1371/journal.ppat.1003866	no data found
Record 4433	PHI:3191	Uniprot	G3CK59	Genbank	AEN25689	RK126	Um05309	no data found	no data found	no data found	no data found	no data found	PHI:3181;PHI:3182;PHI:3183;PHI:3184;PHI:3185;PHI:3186;PHI:3187;PHI:3188;PHI:3189;PHI:3190;PHI:3192;PHI:3193;PHI:3194;PHI:3195;PHI:3196;PHI:3197;PHI:3198;PHI:3199;PHI:3200;PHI:3201;PHI:3202;PHI:3203;PHI:3204	5270	Ustilago maydis	no data found	SG200	smut disease	Monocots	4577	Zea mays (related: Maize)	Early Golden Bantam	no data found	no data found	leaf	Part of the largest Effector Gene Cluster	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	24992561	Pubmed	10.1371/journal.ppat.1003866	no data found
Record 4434	PHI:3192	Uniprot	G0X7Z5	Genbank	AEK86885	RK122	Um05310	no data found	no data found	no data found	no data found	no data found	PHI:3181;PHI:3182;PHI:3183;PHI:3184;PHI:3185;PHI:3186;PHI:3187;PHI:3188;PHI:3189;PHI:3190;PHI:3191;PHI:3193;PHI:3194;PHI:3195;PHI:3196;PHI:3197;PHI:3198;PHI:3199;PHI:3200;PHI:3201;PHI:3202;PHI:3203;PHI:3204	5270	Ustilago maydis	no data found	SG200	smut disease	Monocots	4577	Zea mays (related: Maize)	Early Golden Bantam	no data found	no data found	leaf	Part of the largest Effector Gene Cluster	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	24992561	Pubmed	10.1371/journal.ppat.1003866	no data found
Record 4435	PHI:3193	Uniprot	G0X7Y1	Genbank	AEK86877	RK208	Um05311	no data found	no data found	no data found	no data found	no data found	PHI:3181;PHI:3182;PHI:3183;PHI:3184;PHI:3185;PHI:3186;PHI:3187;PHI:3188;PHI:3189;PHI:3190;PHI:3191;PHI:3192;PHI:3194;PHI:3195;PHI:3196;PHI:3197;PHI:3198;PHI:3199;PHI:3200;PHI:3201;PHI:3202;PHI:3203;PHI:3204	5270	Ustilago maydis	no data found	SG200	smut disease	Monocots	4577	Zea mays (related: Maize)	Early Golden Bantam	no data found	no data found	leaf	Part of the largest Effector Gene Cluster	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	24992561	Pubmed	10.1371/journal.ppat.1003866	no data found
Record 4436	PHI:3194	Uniprot	G0X7X3	Genbank	AEK86867	RK122	Um05312	no data found	no data found	no data found	no data found	no data found	PHI:3181;PHI:3182;PHI:3183;PHI:3184;PHI:3185;PHI:3186;PHI:3187;PHI:3188;PHI:3189;PHI:3190;PHI:3191;PHI:3192;PHI:3193;PHI:3195;PHI:3196;PHI:3197;PHI:3198;PHI:3199;PHI:3200;PHI:3201;PHI:3202;PHI:3203;PHI:3204	5270	Ustilago maydis	no data found	SG200	smut disease	Monocots	4577	Zea mays (related: Maize)	Early Golden Bantam	no data found	no data found	leaf	Part of the largest Effector Gene Cluster	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	24992561	Pubmed	10.1371/journal.ppat.1003866	no data found
Record 4437	PHI:3195	Uniprot	G0X7K3	Genbank	AEK86750	RK122	Um10557	no data found	no data found	no data found	no data found	no data found	PHI:3181;PHI:3182;PHI:3183;PHI:3184;PHI:3185;PHI:3186;PHI:3187;PHI:3188;PHI:3189;PHI:3190;PHI:3191;PHI:3192;PHI:3193;PHI:3194;PHI:3196;PHI:3197;PHI:3198;PHI:3199;PHI:3200;PHI:3201;PHI:3202;PHI:3203;PHI:3204	5270	Ustilago maydis	no data found	SG200	smut disease	Monocots	4577	Zea mays (related: Maize)	Early Golden Bantam	no data found	no data found	leaf	Part of the largest Effector Gene Cluster	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	24992561	Pubmed	10.1371/journal.ppat.1003866	no data found
Record 4438	PHI:3196	Uniprot	G0X7U0	Genbank	AEK86831	RK122	Um05317	no data found	no data found	no data found	no data found	no data found	PHI:3181;PHI:3182;PHI:3183;PHI:3184;PHI:3185;PHI:3186;PHI:3187;PHI:3188;PHI:3189;PHI:3190;PHI:3191;PHI:3192;PHI:3193;PHI:3194;PHI:3195;PHI:3197;PHI:3198;PHI:3199;PHI:3200;PHI:3201;PHI:3202;PHI:3203;PHI:3204	5270	Ustilago maydis	no data found	SG200	smut disease	Monocots	4577	Zea mays (related: Maize)	Early Golden Bantam	no data found	no data found	leaf	Part of the largest Effector Gene Cluster	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	24992561	Pubmed	10.1371/journal.ppat.1003866	no data found
Record 4439	PHI:3197	Uniprot	G0X7V8	Genbank	AEK86849	RK122	Um05314	no data found	no data found	no data found	no data found	no data found	PHI:3181;PHI:3182;PHI:3183;PHI:3184;PHI:3185;PHI:3186;PHI:3187;PHI:3188;PHI:3189;PHI:3190;PHI:3191;PHI:3192;PHI:3193;PHI:3194;PHI:3195;PHI:3196;PHI:3198;PHI:3199;PHI:3200;PHI:3201;PHI:3202;PHI:3203;PHI:3204	5270	Ustilago maydis	no data found	SG200	smut disease	Monocots	4577	Zea mays (related: Maize)	Early Golden Bantam	no data found	no data found	leaf	Part of the largest Effector Gene Cluster	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	24992561	Pubmed	10.1371/journal.ppat.1003866	no data found
Record 4440	PHI:3198	Uniprot	G0X7S7	Genbank	AEK86822	RK122	Um05318	no data found	no data found	no data found	no data found	no data found	PHI:3181;PHI:3182;PHI:3183;PHI:3184;PHI:3185;PHI:3186;PHI:3187;PHI:3188;PHI:3189;PHI:3190;PHI:3191;PHI:3192;PHI:3193;PHI:3194;PHI:3195;PHI:3196;PHI:3197;PHI:3199;PHI:3200;PHI:3201;PHI:3202;PHI:3203;PHI:3204	5270	Ustilago maydis	no data found	SG200	smut disease	Monocots	4577	Zea mays (related: Maize)	Early Golden Bantam	no data found	no data found	leaf	Part of the largest Effector Gene Cluster	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	24992561	Pubmed	10.1371/journal.ppat.1003866	no data found
Record 4441	PHI:3199	Uniprot	G0X7S0	Genbank	AEK86813	RK122	Um05319	no data found	no data found	no data found	no data found	no data found	PHI:3181;PHI:3182;PHI:3183;PHI:3184;PHI:3185;PHI:3186;PHI:3187;PHI:3188;PHI:3189;PHI:3190;PHI:3191;PHI:3192;PHI:3193;PHI:3194;PHI:3195;PHI:3196;PHI:3197;PHI:3198;PHI:3200;PHI:3201;PHI:3202;PHI:3203;PHI:3204	5270	Ustilago maydis	no data found	SG200	smut disease	Monocots	4577	Zea mays (related: Maize)	Early Golden Bantam	no data found	no data found	leaf	Part of the largest Effector Gene Cluster	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	24992561	Pubmed	10.1371/journal.ppat.1003866	no data found
Record 4442	PHI:3200	Uniprot	G0X840	Genbank	AEK86931	RK122	Um05302	no data found	no data found	no data found	no data found	no data found	PHI:3181;PHI:3182;PHI:3183;PHI:3184;PHI:3185;PHI:3186;PHI:3187;PHI:3188;PHI:3189;PHI:3190;PHI:3191;PHI:3192;PHI:3193;PHI:3194;PHI:3195;PHI:3196;PHI:3197;PHI:3198;PHI:3199;PHI:3201;PHI:3202;PHI:3203;PHI:3204	5270	Ustilago maydis	no data found	SG200	smut disease	Monocots	4577	Zea mays (related: Maize)	Early Golden Bantam	no data found	no data found	leaf	Part of the largest Effector Gene Cluster	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	24992561	Pubmed	10.1371/journal.ppat.1003866	no data found
Record 4443	PHI:3201	Uniprot	G0X828	Genbank	AEK8692	RK124	Um05303	no data found	no data found	no data found	no data found	no data found	PHI:3181;PHI:3182;PHI:3183;PHI:3184;PHI:3185;PHI:3186;PHI:3187;PHI:3188;PHI:3189;PHI:3190;PHI:3191;PHI:3192;PHI:3193;PHI:3194;PHI:3195;PHI:3196;PHI:3197;PHI:3198;PHI:3199;PHI:3200;;PHI:3202;PHI:3203;PHI:3204	5270	Ustilago maydis	no data found	SG200	smut disease	Monocots	4577	Zea mays (related: Maize)	Early Golden Bantam	no data found	no data found	leaf	Part of the largest Effector Gene Cluster	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	24992561	Pubmed	10.1371/journal.ppat.1003866	no data found
Record 4444	PHI:3202	Uniprot	G0X7M4	Genbank	AEK86768	RK217	Um10555	no data found	no data found	no data found	no data found	no data found	PHI:3181;PHI:3182;PHI:3183;PHI:3184;PHI:3185;PHI:3186;PHI:3187;PHI:3188;PHI:3189;PHI:3190;PHI:3191;PHI:3192;PHI:3193;PHI:3194;PHI:3195;PHI:3196;PHI:3197;PHI:3198;PHI:3199;PHI:3200;PHI:3201;PHI:3204	5270	Ustilago maydis	no data found	SG200	smut disease	Monocots	4577	Zea mays (related: Maize)	Early Golden Bantam	no data found	no data found	leaf	Part of the largest Effector Gene Cluster	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	24992561	Pubmed	10.1371/journal.ppat.1003866	no data found
Record 4445	PHI:3203	Uniprot	G0X7L8	Genbank	AEK86759	RK122	Um10556	no data found	no data found	no data found	no data found	no data found	PHI:3181;PHI:3182;PHI:3183;PHI:3184;PHI:3185;PHI:3186;PHI:3187;PHI:3188;PHI:3189;PHI:3190;PHI:3191;PHI:3192;PHI:3193;PHI:3194;PHI:3195;PHI:3196;PHI:3197;PHI:3198;PHI:3199;PHI:3200;PHI:3201;PHI:3202;PHI:3203;PHI:3204	5270	Ustilago maydis	no data found	SG200	smut disease	Monocots	4577	Zea mays (related: Maize)	Early Golden Bantam	no data found	no data found	leaf	Part of the largest Effector Gene Cluster	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	24992561	Pubmed	10.1371/journal.ppat.1003866	no data found
Record 4446	PHI:3204	Uniprot	G0X801	Genbank	AEK86894	RK122	Um05308	no data found	no data found	no data found	no data found	no data found	PHI:3181;PHI:3182;PHI:3183;PHI:3184;PHI:3185;PHI:3186;PHI:3187;PHI:3188;PHI:3189;PHI:3190;PHI:3191;PHI:3192;PHI:3193;PHI:3194;PHI:3195;PHI:3196;PHI:3197;PHI:3198;PHI:3199;PHI:3200;PHI:3201;PHI:3202;PHI:3203	5270	Ustilago maydis	no data found	SG200	smut disease	Monocots	4577	Zea mays (related: Maize)	Early Golden Bantam	no data found	no data found	leaf	Part of the largest Effector Gene Cluster	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	24992561	Pubmed	10.1371/journal.ppat.1003866	no data found
Record 4447	PHI:3205	Uniprot	Q4WTR6	Genbank	EAL92010	Af293	Mid1	no data found	no data found	no data found	no data found	no data found	no	746128	Aspergillus fumigatus	no data found	ATCC 46645	invasive pulmonary aspergillosis	Rodents	10090	Mus musculus (related: House mouse)	BALB/c	no data found	no data found	Lungs	Calcium homeostasis and signaling	no data found	no data found	Calcium signalling	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	reduced	no data found	paraquat; CaCl2; calcineurin; cyclosporine; EGTA; voriconazole; ketoconazole; itraconazole; caspofungin	paraquat:CHEBI:34905; CaCl2:CHEBI:3312; calcineurin: CAS:90371-51-0; cyclosporine:CHEBI:4031; EGTA:CHEBI:30740; voriconazole:CHEBI:10023; ketoconazole:CHEBI:48336; itraconazole:CHEBI:6076; caspofungin:CHEBI:474180	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25083783	Pubmed	10.1371/journal.pone.0103957	DcchA, DmidAandDcchA DmidAstrains demonstrated increased sensitivity to the oxidative stress inducer, paraquat. Growth defect in mutants was rescued by CaCl2. 
